InterestRate,Installment,LogAnnualInc,DebtIncRatio,CreditLineAge,RevBalance,RevUtilization,FICOScore,Purpose,Delinquencies2Yrs,Inquiries6Mnths,Age,Race,Gender,CreditPolicy,PublicRecord,Default,BIN_CreditLineAge,BIN_DebtIncRatio,BIN_FICOScore,BIN_Inquiries6Mnths,BIN_LogAnnualInc,BIN_RevBalance,BIN_RevUtilization
0.1531680771,267.2579593,10.857494634,22.131461129,0,18194.234057,0,807.44175588,small_business,0,15,24,Indigenous,Male,0,0,1,1,5,5,5,3,4,1
0.1175534307,146.63612627,11.156909454,23.201004346,13559.290546,35995.56991,100,733.75380284,all_other,3,7,42,White,Female,0,1,1,5,5,4,5,4,5,5
0.2111652469,450.52857954,11.116422283,30.377699232,7176.4767681,41604.788058,97.066806505,670.35950089,debt_consolidation,2,15,64,Hispanic,Male,0,0,1,5,5,1,5,4,5,5
0.106905951,50,11.831238737,15.774049566,6239.1427656,21614.033739,87.385307076,748.72529192,small_business,2,9,24,Hispanic,Female,0,0,1,4,4,5,5,5,4,5
0.1221648329,309.25296905,12.106144299,27.9603631,4069.732158,13854.186301,78.335812413,707.58354144,credit_card,3,10,76,Asian,Male,0,0,1,3,5,3,5,5,4,5
0.0994984157,220.52778012,10.02836473,19.445946305,669.9081606,0,0,705.05376369,all_other,2,12,82,Black,Male,0,0,1,1,5,3,5,1,1,1
0.2105146338,553.12237164,12.297352988,23.3941857,0,7686.5007606,100,731.67553267,all_other,0,2,43,White,Male,1,0,1,1,5,4,4,5,3,5
0.1995621457,97.311461051,10.625512824,18.705198901,7723.1590857,8263.7237912,12.76271431,655.06672623,debt_consolidation,4,0,41,Asian,Female,1,1,1,5,5,1,2,2,3,1
0.1672140329,101.6898882,10.753737231,11.699622139,0,360.30195167,98.793119862,662.63142076,credit_card,1,0,88,White,Female,0,1,1,1,3,1,2,2,1,5
0.1431946756,1075.0932629,9.9428387093,13.216898633,1139.163484,27728.955448,15.037276315,625.6302588,credit_card,0,10,61,Hispanic,Female,0,0,1,1,3,1,5,1,5,1
0.1192802007,217.20821563,9.0001006766,21.733237466,0,25293.642017,100,704.67276212,small_business,3,14,13,Indigenous,Female,0,0,1,1,5,3,5,1,5,5
0.1236993727,122.8271164,10.316661095,12.376738205,0,11143.050911,100,720.88003964,credit_card,0,11,0,Indigenous,Male,0,1,1,1,3,4,5,1,3,5
0.1027794293,806.95169797,9.9274033734,25.773584411,3202.4383454,16474.486666,96.994521313,672.82325607,all_other,1,1,54,Hispanic,Female,0,0,1,2,5,1,4,1,4,5
0.2044666462,195.08116584,10.106750282,6.1444328233,0,27727.208881,100,672.65939,educational,4,9,11,Asian,Female,1,1,1,1,1,1,5,1,5,5
0.0574374541,44.342382128,11.950293537,17.741149121,4417.5221683,6253.6728513,0,681.96737477,major_purchase,0,2,5,White,Male,0,1,1,3,4,1,4,5,3,1
0.1492594015,50,11.174135258,13.383767208,0,24332.326514,100,688.19470819,major_purchase,0,6,65,White,Female,0,0,1,1,3,2,5,4,5,5
0.1594774608,1179.1000832,11.219382545,17.45797227,6438.3712497,1976.716334,54.779345828,744.14163677,debt_consolidation,0,8,97,Hispanic,Male,0,0,1,5,4,5,5,4,1,3
0.2081675111,109.13845958,10.624194113,27.167901804,9025.980144,47064.949558,49.779317551,624.66449791,all_other,0,12,89,Black,Male,0,0,1,5,5,1,5,2,5,3
0.0954336943,144.79365777,9.4765540921,25.155971541,2237.7212148,796.57164581,10.969482829,710.07443807,all_other,4,5,72,White,Male,1,0,1,1,5,3,5,1,1,1
0.1425545179,439.92289859,11.410803529,21.862194879,3737.6630817,1227.3465594,66.489275289,695.59563896,all_other,4,13,34,Asian,Male,1,1,1,3,5,2,5,5,1,4
0.1727967603,184.9209674,9.7753489823,0,3340.8805177,32129.013986,100,725.5178162,debt_consolidation,1,14,22,White,Male,1,0,1,2,1,4,5,1,5,5
0.2147383483,51.900849413,10.27897467,25.587705521,5290.5187626,9198.2319706,96.308821481,686.10143685,small_business,2,10,60,White,Female,0,2,1,4,5,2,5,1,3,5
0.1558386746,424.63933727,10.478990888,0.3789662337,6245.1894138,0,99.164602396,693.68573873,credit_card,4,2,14,Hispanic,Male,1,1,1,4,1,2,4,1,1,5
0.1776046918,193.37412242,9.7530485733,1.1797464864,7451.4270808,7003.5090932,44.820706024,703.85367391,home_improvement,0,6,93,Asian,Male,0,1,1,5,1,3,5,1,3,3
0.0635139404,1174.9485461,10.253476534,6.171859103,861.19543925,43587.400711,95.529097862,720.83156765,home_improvement,4,14,31,Hispanic,Male,0,0,1,1,1,4,5,1,5,5
0.1467116516,52.079132969,11.515559318,11.109844231,2042.8241641,1285.3961305,57.698461223,668.3430745,major_purchase,0,5,86,White,Female,0,2,1,1,3,1,5,5,1,4
0.135287716,137.3493531,11.693980477,16.731649382,5024.7250577,27422.441336,79.805309526,630.48826171,educational,1,11,54,Asian,Female,0,1,1,4,4,1,5,5,5,5
0.0395824121,44.534172414,10.707863075,32.076814374,5908.1444194,0,54.354276872,716.86178226,all_other,4,10,82,Hispanic,Female,1,0,1,4,5,4,5,2,1,3
0.1809284248,322.36253046,12.053007635,25.170196197,8675.974584,18578.338211,65.497505007,638.17242386,educational,2,1,64,Indigenous,Female,1,2,1,5,5,1,4,5,4,4
0.116360604,6.8768056394,9.6668939131,5.3443315087,878.45875579,0,84.638780213,706.23542629,major_purchase,0,5,4,Black,Male,0,0,1,1,1,3,5,1,1,5
0.1187067161,210.62276912,9.9470773502,6.3947078337,456.66984084,37495.466277,0,688.61141087,credit_card,4,8,33,Black,Male,0,0,1,1,1,2,5,1,5,1
0.1008648,277.94566176,11.162226181,4.398758139,13050.699505,4060.9033178,63.349181744,697.90987615,debt_consolidation,4,13,18,White,Male,0,1,1,5,1,2,5,4,2,4
0.0781157194,252.42421175,10.609550035,18.468539393,7643.8723311,40711.484903,100,746.77922212,credit_card,0,3,45,Hispanic,Female,0,2,1,5,5,5,5,2,5,5
0.1424745185,149.8033203,10.966254239,15.293223747,3264.7739412,39634.962792,18.43630912,656.19139082,small_business,0,0,11,Indigenous,Male,0,1,1,2,4,1,2,3,5,1
0.1955311682,440.23769641,9.6666441944,15.507198156,0,0,100,663.71496466,credit_card,0,10,100,Indigenous,Male,0,2,1,1,4,1,5,1,1,5
0.1875416535,432.70177104,10.958509931,28.230738276,4682.8859662,24400.122381,100,714.83229668,all_other,0,3,63,Asian,Male,0,0,1,3,5,3,5,3,5,5
0.1133854517,392.39612085,12.636904156,11.322446069,578.43998079,123038.82983,56.786003777,664.10000185,debt_consolidation,2,4,49,Indigenous,Female,1,2,1,1,3,1,5,5,5,4
0.0685922211,230.67778263,10.571123293,0,1094.2000592,13641.556649,0,736.67641983,small_business,2,4,61,Black,Female,1,1,1,1,1,4,5,2,4,1
0.1736487199,50,10.828359283,21.399005587,3798.8164562,0,34.056637039,721.02552816,debt_consolidation,4,10,47,Asian,Male,0,0,1,3,5,4,5,3,1,2
0.1391500865,613.43619559,12.368079144,30.053946954,11258.874949,17289.693339,100,693.09493867,debt_consolidation,4,7,91,Black,Female,0,1,1,5,5,2,5,5,4,5
0.1354382954,396.70747774,9.7330739853,21.483526689,546.53559712,0,18.460704639,800.46349741,educational,0,0,94,Indigenous,Male,1,0,1,1,5,5,2,1,1,1
0.0766305344,456.81955038,11.046764543,13.354596068,2073.8292888,4464.6909155,0,744.54376133,home_improvement,4,15,33,White,Female,0,0,1,1,3,5,5,3,2,1
0.1263770853,126.69533998,10.984314815,20.902088581,2979.0669296,18652.600345,64.03164218,685.80947281,home_improvement,0,0,4,White,Male,1,0,1,2,5,2,2,3,4,4
0.1661762525,37.336439152,11.044921938,24.297731684,1229.5267733,27538.846576,19.03059506,638.84652949,small_business,1,11,52,Black,Female,1,0,1,1,5,1,5,3,5,1
0.1693696949,117.11543724,11.950639559,18.993552428,5913.0897602,9919.0368555,76.618870251,659.24408448,debt_consolidation,0,4,97,Hispanic,Male,0,0,1,4,5,1,5,5,3,5
0.1008959086,701.37600889,11.467154781,17.822710427,5334.5354998,12234.389553,0,722.36773121,debt_consolidation,0,12,40,White,Male,1,0,1,4,4,4,5,5,4,1
0.1556653335,404.93387132,11.457783074,24.971059634,6184.5207346,24855.810347,100,642.82632203,all_other,4,0,93,Black,Male,0,2,1,4,5,1,2,5,5,5
0.1111364019,50,11.550001299,17.682688255,5152.8956371,0,27.339218234,718.72219,debt_consolidation,4,12,93,Hispanic,Female,1,0,1,4,4,4,5,5,1,2
0.0722153432,383.68597459,10.695877225,9.4144368507,5831.4153589,0,6.5050420136,799.98488983,all_other,4,10,36,Indigenous,Female,0,2,1,4,2,5,5,2,1,1
0.2203827327,462.24269034,10.201607906,13.421629305,1210.9225804,9288.9268689,100,731.91695942,credit_card,2,0,37,Hispanic,Female,1,2,1,1,3,4,2,1,3,5
0.1862589957,597.16819598,9.6020850418,4.1706356663,509.26738125,27407.565008,100,655.31430197,debt_consolidation,2,4,72,White,Female,0,2,1,1,1,1,5,1,5,5
0.0951713433,104.35686859,9.8512257754,17.684752893,10377.43321,12158.997796,39.460889424,681.30967253,debt_consolidation,1,9,83,White,Female,1,1,1,5,4,1,5,1,4,2
0.1376418122,50,10.587291026,27.37141021,3479.9008838,30479.95517,25.355169643,642.89364431,all_other,0,0,98,White,Male,1,0,1,2,5,1,2,2,5,2
0.0761276727,176.16912363,11.782022701,0,3958.2922795,35249.939544,3.7300448566,753.65551235,home_improvement,1,4,92,Indigenous,Male,0,2,1,3,1,5,5,5,5,1
0.0932095291,837.69032921,10.975440028,19.750599122,13311.593749,5626.0003918,47.812890407,655.50965582,major_purchase,3,13,98,Black,Male,0,0,1,5,5,1,5,3,2,3
0.1238860258,160.38393887,12.134777417,7.7660533708,4511.125865,52549.548603,3.3417803032,675.19577095,debt_consolidation,0,3,47,Black,Female,0,0,1,3,2,1,5,5,5,1
0.1228164899,20.717983923,11.176113487,14.699641944,10147.555551,9687.2613138,17.63259739,651.6363477,credit_card,2,15,90,Black,Female,1,0,1,5,4,1,5,4,3,1
0.1195572577,129.11093792,10.014480383,23.552663986,7788.5820623,3221.6047636,64.801186368,637.47319954,debt_consolidation,1,7,38,Asian,Female,0,2,1,5,5,1,5,1,2,4
0.2150633302,320.14590877,10.706668969,24.153138381,999.29922271,17412.452364,78.25121018,748.72330631,major_purchase,3,12,80,Indigenous,Male,1,1,1,1,5,5,5,2,4,5
0.0801358869,20.633317206,11.136263479,25.161050251,1412.2147312,20181.225268,0,683.88805207,credit_card,3,10,98,Black,Male,1,0,1,1,5,2,5,4,4,1
0.0818632854,50,10.495636105,26.851084067,1127.1166584,15676.700132,100,759.25188284,all_other,3,15,70,Hispanic,Male,0,0,1,1,5,5,5,1,4,5
0.1130313854,224.95751827,11.677558221,12.554581495,4599.957488,4327.9742911,0,705.99251619,all_other,4,10,85,White,Male,1,2,1,3,3,3,5,5,2,1
0.1752401656,275.90293777,10.415122674,21.324949736,2139.9854357,33322.598783,100,685.46203853,home_improvement,2,0,93,White,Male,1,1,1,1,5,2,2,1,5,5
0.136722182,34.144976635,9.0545055491,7.1865000442,1300.9925517,13782.235408,58.081912364,692.78117616,educational,2,13,59,Hispanic,Female,0,1,1,1,1,2,5,1,4,4
0.1224737719,125.23916138,9.9254778506,26.305257915,11284.944359,53815.89404,62.873993471,743.48002052,all_other,2,10,12,Hispanic,Female,1,0,1,5,5,5,5,1,5,4
0.2139755482,679.04463467,11.709705783,22.798604083,7459.6556804,3140.0640397,12.370217436,684.72409293,credit_card,0,13,89,Hispanic,Female,1,2,1,5,5,2,5,5,2,1
0.1077683978,113.12929534,9.7801222593,1.409929902,3343.5955442,0,37.404826063,667.36840593,small_business,3,9,18,Asian,Female,0,0,1,2,1,1,5,1,1,2
0.1590418292,183.65285513,9.4451268804,18.563398934,15613.656344,9030.6027328,47.459219503,797.24791394,all_other,2,3,28,Black,Male,1,0,1,5,5,5,5,1,3,3
0.1351465188,246.41016578,11.811933341,24.45198963,2943.8901976,17456.521563,64.232520943,674.41777681,small_business,1,1,83,White,Female,1,1,1,2,5,1,4,5,4,4
0.0681770899,733.1988292,11.834834282,15.118750694,3909.4158998,7227.5877841,84.682017151,643.78862283,debt_consolidation,1,1,23,Indigenous,Female,0,1,1,3,4,1,4,5,3,5
0.2093258046,50,9.8604226172,18.879931815,9715.0904685,20292.012443,100,682.28047599,debt_consolidation,1,4,71,Black,Male,1,1,1,5,5,2,5,1,4,5
0.0959246077,105.13981976,11.777782413,4.2688749342,8967.4416786,49680.788592,65.47640463,667.89034582,educational,3,6,0,Asian,Female,1,0,1,5,1,1,5,5,5,4
0.152439457,55.105210901,10.489482298,3.3565996011,14325.479382,56715.322742,0,674.02222306,educational,3,6,13,Hispanic,Female,1,2,1,5,1,1,5,1,5,1
0.1021377185,160.64976466,9.5243772683,0.1434426299,1059.6461996,29420.836684,91.23955764,729.41444474,debt_consolidation,0,13,0,Hispanic,Male,1,1,1,1,1,4,5,1,5,5
0.146583098,414.82450733,10.39064976,25.752309229,0,3912.8300689,13.747367653,755.76660137,home_improvement,4,1,69,Hispanic,Female,0,0,1,1,5,5,4,1,2,1
0.1877453584,580.30629872,10.410103313,26.757594876,2561.6636471,17466.98634,73.212367036,657.53116743,credit_card,0,3,92,Black,Female,1,1,1,2,5,1,5,1,4,5
0.1304020046,385.75446053,10.582484142,18.065651325,4135.5365922,0,49.093202364,771.58919852,home_improvement,0,1,34,Indigenous,Male,1,2,1,3,5,5,4,2,1,3
0.0841687868,256.15341017,11.025699213,24.063828821,7497.9644091,8288.9621486,58.566840536,653.92894171,small_business,0,10,96,Asian,Male,0,1,1,5,5,1,5,3,3,4
0.1376148703,188.38561866,9.127250844,22.380655355,3175.6560924,6492.8931785,34.410479885,659.76147011,small_business,0,11,82,Black,Male,0,0,1,2,5,1,5,1,3,2
0.1793449329,309.81198965,11.874521419,22.843244878,5592.6816697,4527.0153656,74.969824311,696.99797636,all_other,0,8,33,Black,Female,0,1,1,4,5,2,5,5,2,5
0.1030892293,677.05124905,12.683457202,11.054152089,2591.8547516,15537.261898,3.3466677854,660.32738116,debt_consolidation,1,15,76,Indigenous,Female,1,2,1,2,3,1,5,5,4,1
0.1691688513,283.11680358,10.793100314,10.463945293,754.15263333,67468.405078,87.16011321,661.50479351,all_other,2,9,23,Black,Female,0,2,1,1,2,1,5,2,5,5
0.0901648345,175.24641249,11.762739428,27.513584017,0,0,29.691119291,699.86107353,all_other,4,0,74,White,Female,1,1,1,1,5,3,2,5,1,2
0.1578592638,1068.0182756,11.359536847,24.932018224,6869.2655107,12806.21997,81.53590152,654.16319747,educational,2,11,66,White,Female,1,0,1,5,5,1,5,5,4,5
0.205849129,50,10.776078945,18.985905736,4094.7283438,16562.302918,100,690.45629478,credit_card,2,10,86,Asian,Female,1,1,1,3,5,2,5,2,4,5
0.1121324272,230.60413849,11.04909676,20.257158313,10379.101617,0,51.275638468,673.65804678,major_purchase,2,10,98,White,Female,0,2,1,5,5,1,5,4,1,3
0.0979604568,515.7257477,9.1187779552,17.947014725,5383.8008653,0,0,670.85295812,small_business,3,15,31,Hispanic,Male,0,0,1,4,4,1,5,1,1,1
0.1579462256,337.6158026,10.716816235,15.233016669,1614.6143492,22733.87739,93.953856033,710.86185833,major_purchase,0,9,49,Black,Female,0,2,1,1,4,3,5,2,5,5
0.1958132907,345.25159962,11.148053381,26.636757318,7753.9254784,59036.921655,89.862125246,675.23396991,major_purchase,1,9,38,Indigenous,Female,1,0,1,5,5,1,5,4,5,5
0.1558982676,789.84426288,12.093539369,23.532739285,3004.438861,0,0,744.09359823,debt_consolidation,3,4,33,Indigenous,Male,0,0,1,2,5,5,5,5,1,1
0.0593550466,166.12401831,12.439354014,22.794364924,539.90811642,83330.98015,8.6177885642,730.46202826,credit_card,0,2,83,Black,Male,1,2,1,1,5,4,4,5,5,1
0.0903458429,329.84814725,9.7670941857,28.540743798,2171.5596357,0,30.115781384,659.45637267,all_other,1,4,52,White,Male,0,2,1,1,5,1,5,1,1,2
0.2056452841,751.89958534,11.813681027,19.145762222,8354.4199858,43843.686512,30.727336064,732.47694662,all_other,2,5,100,Asian,Female,1,1,1,5,5,4,5,5,5,2
0.1740173569,588.47854884,12.855243826,1.4772320116,2050.9776921,24337.906008,26.574607877,685.45082104,home_improvement,0,2,7,Asian,Female,0,2,1,1,1,2,4,5,5,2
0.2185346651,169.42180018,10.090054381,32.046632251,2715.9691041,6789.9586507,24.897340722,634.61035167,educational,3,5,77,Hispanic,Female,0,2,1,2,5,1,5,1,3,2
0.0998888326,143.69805013,9.2692130198,21.910379071,4415.6137822,11855.948853,69.355802484,653.78046018,all_other,1,8,80,Hispanic,Female,0,2,1,3,5,1,5,1,4,4
0.1379472801,264.86905182,12.154828369,21.101253,3481.9744054,13328.761587,100,640.96037157,debt_consolidation,3,9,29,Asian,Male,1,1,1,2,5,1,5,5,4,5
0.1149479499,225.85139675,11.133285805,21.540443488,6289.1356256,396.5934156,82.860063372,738.36949949,educational,3,0,54,Indigenous,Male,1,1,1,5,5,5,2,4,1,5
0.1220108113,681.03903724,11.431093214,24.624464053,7686.7070194,29514.078031,2.1952789254,675.39731835,debt_consolidation,3,8,26,Asian,Female,0,1,1,5,5,1,5,5,5,1
0.0629274732,843.65331963,9.8990256686,0,1287.4354042,4145.9413435,34.497242869,657.4410067,debt_consolidation,1,4,66,White,Female,0,0,1,1,1,1,5,1,2,2
0.1154699337,466.45544922,10.504453862,28.9712387,0,20684.096569,40.596204918,730.57845373,major_purchase,0,8,88,Indigenous,Male,0,1,1,1,5,4,5,1,4,3
0.1705232365,612.71626681,10.441485244,14.439378679,8067.9448878,21479.833354,61.974182679,751.95211643,all_other,1,7,91,Hispanic,Male,1,2,1,5,4,5,5,1,4,4
0.1105864763,201.95195488,9.8778550556,1.8497207129,9034.4577939,28776.819807,0,634.32702258,debt_consolidation,1,8,53,White,Female,1,0,1,5,1,1,5,1,5,1
0.0574067911,224.61019193,10.084781254,20.405309051,5101.5866914,32999.673406,100,648.0362004,home_improvement,3,4,44,Asian,Female,1,2,1,4,5,1,5,1,5,5
0.1304238851,154.04858114,10.833638676,24.842076557,5786.3939843,29214.760932,63.482757648,672.63639326,debt_consolidation,2,5,77,Indigenous,Female,0,0,1,4,5,1,5,3,5,4
0.165645672,184.98647963,10.736839313,9.6673030735,2422.0607165,0,11.259074687,723.48911368,educational,0,1,12,Asian,Female,1,0,1,1,2,4,4,2,1,1
0.1236722466,1100.0972032,9.4987916672,17.239836086,0,23238.575974,55.982598503,637.0780236,educational,3,15,35,Indigenous,Female,1,1,1,1,4,1,5,1,5,4
0.1538318606,221.24345284,9.5540088309,6.533898319,5810.1036868,0,0,703.9173589,debt_consolidation,2,0,84,Indigenous,Female,1,2,1,4,1,3,2,1,1,1
0.0697645316,356.22769011,11.091114722,25.322325759,6127.0031668,0,26.498889951,676.94370983,all_other,3,0,15,White,Female,1,2,1,4,5,1,2,4,1,2
0.1491266791,269.60838805,9.1483797322,12.329612828,0,42264.082763,50.790610939,737.15187841,all_other,1,6,58,White,Female,0,0,1,1,3,4,5,1,5,3
0.1963636714,87.74584509,10.91156777,13.411236341,2555.1983534,8700.7381744,1.1828626321,778.11673556,credit_card,4,1,35,Hispanic,Female,1,1,1,2,3,5,4,3,3,1
0.1064112818,127.3969357,10.953832628,20.345333301,3768.6395717,3784.9965891,96.499234368,752.46169712,all_other,0,1,4,Hispanic,Male,0,1,1,3,5,5,4,3,2,5
0.1269846954,50,10.359116204,16.657086116,7733.0018537,2117.1038789,79.066540543,645.17106076,all_other,1,5,43,White,Male,0,1,1,5,4,1,5,1,1,5
0.1297596542,449.03129792,10.099228818,18.620556843,8396.5664822,76155.307073,100,712.07733192,credit_card,3,10,44,Asian,Female,0,0,1,5,5,3,5,1,5,5
0.0541227697,167.97636984,9.9034880787,18.242123368,2197.0322868,10798.38709,27.276529013,655.10697186,debt_consolidation,2,5,62,Asian,Male,1,0,1,1,5,1,5,1,3,2
0.1717523184,88.858882329,9.6469052984,11.77646187,0,24395.872118,51.220392849,652.76920009,debt_consolidation,0,14,99,Indigenous,Female,0,2,1,1,3,1,5,1,5,3
0.2353805399,538.97229417,10.72502505,19.332625127,2245.8616431,11434.845144,3.1124450358,762.08679294,credit_card,0,15,72,Hispanic,Male,0,2,1,1,5,5,5,2,3,1
0.1600935232,822.10386177,10.162684085,22.282898017,12946.161721,12279.859645,100,680.51048781,all_other,4,9,42,White,Female,1,0,1,5,5,1,5,1,4,5
0.1598471832,140.00590994,10.402383098,23.342170781,3972.4324325,5386.8142756,0,643.94421545,all_other,1,0,33,Hispanic,Male,1,2,1,3,5,1,2,1,2,1
0.0816442904,342.89967038,11.022057753,21.529406798,848.51751234,12730.827839,0,704.79736846,educational,0,14,96,Indigenous,Female,0,2,1,1,5,3,5,3,4,1
0.1971724309,1091.7764307,10.401470083,22.027681926,1685.3963935,22617.296013,0,703.29911704,educational,0,12,31,Asian,Male,0,0,1,1,5,3,5,1,5,1
0.1443511183,217.24826021,11.180456653,15.843017385,3328.7903573,14354.632136,11.711660192,717.87624899,home_improvement,0,15,4,White,Male,0,0,1,2,4,4,5,4,4,1
0.1720712466,797.32543532,12.254033475,0,13805.138354,9013.334505,0,626.59984631,small_business,3,2,9,Hispanic,Female,0,0,1,5,1,1,4,5,3,1
0.1189785661,50,10.679095917,17.716695766,8377.2862842,60363.699519,40.249886824,722.58540923,major_purchase,0,2,79,Hispanic,Female,1,0,1,5,4,4,4,2,5,3
0.1336683649,113.19459272,11.75501053,17.98591499,12743.748602,0,100,681.11682027,home_improvement,0,11,33,Indigenous,Female,1,1,1,5,5,1,5,5,1,5
0.1991202599,624.05102968,11.135218045,11.048184511,6386.5983909,26683.083611,37.909529794,688.84609331,educational,0,9,12,White,Male,0,1,1,5,3,2,5,4,5,2
0.0602419563,50,9.303613753,16.713405659,1601.4636323,10114.434481,0,693.04926668,educational,4,11,85,Indigenous,Female,1,2,1,1,4,2,5,1,3,1
0.1585355795,145.09959693,11.342483661,19.516812169,4238.6744119,0,75.301589199,723.92983027,debt_consolidation,2,15,85,Asian,Male,1,2,1,3,5,4,5,4,1,5
0.0632324927,256.28461636,10.951900918,13.486279077,1085.0644117,27377.269796,72.254184448,680.62464906,small_business,4,12,10,Black,Male,1,2,1,1,3,1,5,3,5,5
0.0615872196,17.936398138,9.9063813859,16.848980262,0,75353.287634,42.39913046,693.35312803,major_purchase,3,4,55,Indigenous,Male,0,0,1,1,4,2,5,1,5,3
0.1752328452,934.31771681,10.792741159,18.375548602,2429.2258132,14133.541778,100,637.79352411,credit_card,3,1,21,White,Female,1,1,1,1,5,1,4,2,4,5
0.150256248,1240.0784823,11.508103783,13.442853665,7542.1639077,7671.3924293,100,735.66849744,educational,0,3,34,White,Female,0,0,1,5,3,4,5,5,3,5
0.1417645209,397.01274967,10.504155628,28.96515559,1366.807414,0,100,743.1356603,credit_card,0,10,57,Indigenous,Male,1,1,1,1,5,5,5,1,1,5
0.2217525608,402.83795358,11.707859524,20.348098666,662.87789726,5141.7598145,77.904229913,687.10377737,debt_consolidation,0,7,18,Indigenous,Male,0,1,1,1,5,2,5,5,2,5
0.0972870231,674.48674474,9.6388961705,23.931254304,10340.430269,30623.454463,100,662.14942503,educational,0,11,41,Hispanic,Male,0,0,1,5,5,1,5,1,5,5
0.1540967355,286.67414949,9.7708771875,12.66867988,9813.9035753,29097.173947,100,810.61162857,educational,1,9,97,Black,Male,0,0,1,5,3,5,5,1,5,5
0.1496172473,924.76681026,9.8050651647,19.017014214,0,20690.640431,74.302018751,761.58866468,educational,3,3,68,Black,Female,0,0,1,1,5,5,5,1,4,5
0.0582374291,318.38675714,11.179949016,17.009168216,4020.9608459,83624.233033,37.550323427,629.08817865,small_business,0,4,76,Asian,Male,0,1,1,3,4,1,5,4,5,2
